ds,yhat,yhat_lower,yhat_upper,Country
2020-11-20,27108.21706229797,13062.539855820192,40855.603518306176,France
2020-11-21,27457.845088547783,12523.802798372863,41998.33596583804,France
2020-11-22,27863.303741197113,12788.069644233556,41432.84744320036,France
2020-11-23,28369.256786228667,13580.503826260127,42346.48467474009,France
2020-11-24,28705.327629390824,14630.736865043986,43090.79994145327,France
2020-11-25,28972.36129595987,14315.363641558397,41908.937844085776,France
2020-11-26,29152.04977000888,14500.922250112328,43218.947798400135,France
2020-11-27,29233.986840971873,16161.965279609065,43398.65722700905,France
2020-11-28,29177.47794426025,15289.783647961309,43722.42985918836,France
2020-11-29,29011.58132299453,15046.667619392505,42926.75868850752,France
2020-11-30,28774.72988094595,15010.850899920693,43421.34384608064,France
2020-12-01,28278.428524159244,14645.687694520175,42676.596324761565,France
2020-12-02,27611.481754850854,13976.553784819627,41866.262824606805,France
2020-12-03,26776.820517812223,12483.22682929261,42203.97907460305,France
2020-12-04,25784.846846813034,10874.204040178125,40220.51080527805,France
2020-12-05,24626.875590803633,8833.079549805774,39757.2014586739,France
2020-12-06,23342.31115890066,9279.783275507409,37645.25700130921,France
2020-12-07,21974.054689391774,7437.09803137013,37466.46976315678,France
2020-12-08,20421.461078354932,6853.42493932531,35323.24817922828,France
2020-12-09,18762.34824605618,4649.368167626576,33239.091337699465,France
2020-12-10,17016.991087670725,2893.436644184991,31948.678270763558,France
2020-12-11,15207.873383321486,962.2976344413813,29720.665051273936,France
2020-12-12,13345.02838924676,0.0,26733.222724413303,France
2020-12-13,11460.760668674959,0.0,25594.26774947593,France
2020-12-14,9581.37915156114,0.0,23429.21562728694,France
2020-12-15,7670.069907946434,0.0,21824.140956065785,France
2020-12-16,5767.439352853094,0.0,19897.633391458854,France
2020-12-17,5912.4432907362625,0.0,19024.73589822045,France
2020-12-18,6053.735565811998,0.0,19845.071517059663,France
2020-12-19,6190.762114343385,0.0,21070.819654612947,France
2020-12-20,6333.852122006729,0.0,20511.910677420117,France
2020-12-21,6497.185393958201,0.0,19793.58182256335,France
2020-12-22,6651.4340994011,0.0,20658.680976740605,France
2020-12-23,6816.321227264247,0.0,21383.513919104433,France
2020-12-24,6996.117462799963,0.0,20763.00001649986,France
2020-12-25,7196.23111842588,0.0,22348.257138775465,France
2020-12-26,7415.999783633602,0.0,21848.414284505416,France
2020-12-27,7667.148244608808,0.0,21165.70532071201,France
2020-12-28,7965.068226208573,0.0,21421.670209067623,France
2020-12-29,8272.436010104859,0.0,22367.217540190522,France
2020-12-30,8609.951040496724,0.0,22061.30197348371,France
2020-12-31,8979.062134799848,0.0,23909.168636361694,France
2021-01-01,9381.91004389041,0.0,23064.65986088499,France
2021-01-02,9812.945646935608,0.0,24204.597030928653,France
2021-01-03,10280.684165401528,0.0,24581.022755360773,France
2021-01-04,10797.425476177148,0.0,25582.007020724308,France
2021-01-05,11313.971204238216,0.0,26090.023546702578,France
2021-01-06,11848.658987842606,0.0,25984.387225642226,France
2021-01-07,12397.42211311706,0.0,26906.05175919479,France
2021-01-08,12957.17430794473,0.0,27798.858758833016,France
2021-01-09,13516.326887452953,0.0,27799.726297702797,France
2021-01-10,14079.892191324128,0.0,27001.001243887073,France
2021-01-11,14657.67614655663,1063.8368746804829,27882.423986629135,France
2021-01-12,15190.104050004727,0.0,29548.133744387087,France
2021-01-13,15695.536634419042,1519.357887964385,29475.767575627124,France
2021-01-14,16167.62620898481,1850.5744525851792,29553.646521841234,France
2021-01-15,16602.084356314088,2018.3038845492647,31320.93508278398,France
2021-01-16,16986.01755230601,2367.114760654696,31028.916348589526,France
2021-01-17,17326.28006219683,2693.2433222302466,31216.291624828817,France
2021-01-18,17636.02210162611,2386.32605234152,31755.32543851007,France
2021-01-19,17851.49365406749,3531.38657311413,32271.927105617367,France
2021-01-20,17997.50096708202,3340.988046174212,31562.78520610411,France
2021-01-21,18071.910717095067,3795.9457070336557,32378.79811856507,France
2021-01-22,19953.255832965213,6089.640705285484,34124.862801626645,France
2021-01-23,21686.16465916692,6824.8102391923585,35684.9481281407,France
2021-01-24,23268.70404827575,8972.703033237629,37115.622041443865,France
2021-01-25,24715.82173388183,10390.930500076513,38736.96376859555,France
2021-01-26,25924.611267298293,12433.869833416324,39666.59343618487,France
2021-01-27,26925.41771042704,12253.893222430512,40788.716507849094,France
2021-01-28,27712.199315735998,13121.510028386869,42381.099740121164,France
2021-01-29,28286.95969388811,12659.587421028527,42605.33207046359,France
2021-01-30,28636.316292845575,14116.567071838004,43051.53519493382,France
2021-01-31,28793.35340666095,14048.164348359067,42860.46423288455,France
2021-02-01,28813.2336146094,14147.026639964251,43391.04686133841,France
2021-02-02,28565.174158712103,15136.291878743776,43475.18591626326,France
2021-02-03,28129.52846795563,13727.217716299785,41728.14506492875,France
2021-02-04,27524.355143329714,13813.031312247462,41489.101764700026,France
2021-02-05,26775.980587839193,13086.40533723247,40760.1180118296,France
2021-02-06,25885.095024608145,11589.506657723658,40600.1645838445,France
2021-02-07,24914.108538102897,10696.072636726045,39492.00415936661,France
2021-02-08,23949.051643828694,8214.812316072033,38575.349578054294,France
2021-02-09,22818.60722613613,8746.717661377188,38448.48274802675,France
2021-02-10,21637.59947287927,7578.101217578666,35722.626032009364,France
2021-02-11,20430.274587426662,6488.18885054992,34591.60937333127,France
2021-02-12,19227.55458080615,4326.7477566316975,33718.307329701565,France
2021-02-13,18023.259829880764,3460.750905990985,32550.663032967248,France
2021-02-14,16887.58663861789,3459.809450448123,31638.907487796154,France
2021-02-15,15915.915850267002,1400.4837457770545,30811.360122388578,France
2021-02-16,14875.500963464121,44.33680081497977,29731.924560881766,France
2021-02-17,13895.928998256148,0.0,27799.24147680081,France
2021-02-18,12989.625007226772,0.0,26225.531937128017,France
2021-02-19,12176.242235533113,0.0,26549.66778474677,France
2021-02-20,11429.377491439905,0.0,25072.422958260777,France
2021-02-21,10816.448186697668,0.0,24709.419256106394,France
2021-02-22,10434.592193236887,0.0,24960.150560401446,France
2021-02-23,9985.097227680122,0.0,24196.247803657643,France
2021-02-24,9610.820415028798,0.0,24075.347393658278,France
2021-02-25,9313.80792735478,0.0,23762.665438993885,France
2021-02-26,9106.62324406871,0.0,23058.27562413787,France
2021-02-27,8949.276035473948,0.0,24053.90536087344,France
2021-02-28,8914.840247999613,0.0,22704.14427501823,France
2021-03-01,9112.965599746003,0.0,23366.643328729708,France
2021-03-02,9190.684912018565,0.0,22295.834584220913,France
2021-03-03,9316.590294561101,0.0,22385.341311685665,France
2021-03-04,9495.109967339935,0.0,24101.85750196724,France
2021-03-05,9744.28559327271,0.0,23563.77421616466,France
2021-03-06,10022.469200545234,0.0,24246.322455661517,France
2021-03-07,10419.839051619194,0.0,24571.581706934143,France
2021-03-08,11067.302722680628,0.0,25677.54505170056,France
2021-03-09,11565.360278584247,0.0,25936.545841377356,France
2021-03-10,12113.956029384879,0.0,24811.877991535577,France
2021-03-11,12723.384975669078,0.0,25842.147286809883,France
2021-03-12,13418.401284075682,0.0,26827.211008232603,France
2021-03-13,14154.68490843933,0.0,27897.004915132093,France
2021-03-14,15036.023888879108,1247.1100778722844,30003.334522503592,France
2021-03-15,16209.708783282389,2450.8105945637585,29660.48200478425,France
2021-03-16,17222.722105445224,3526.011773082693,30785.702577329663,France
2021-03-17,18297.88761384236,4975.109684620513,31721.830893567774,France
2021-03-18,19441.74997232972,5802.101394966881,34455.61606391614,France
2021-03-19,20675.397291971873,6106.313900903159,34021.89400166192,France
2021-03-20,21941.10629217583,6814.114413909795,35392.00416679337,France
2021-03-21,23345.611676786026,9492.254012970418,37588.84703859759,France
2021-03-22,25042.4100287618,10935.471676953412,39833.38837511927,France
2021-03-23,26515.676987963016,12897.08377811744,40219.245429340626,France
2021-03-24,28003.08551433486,14034.66358584139,42178.60828642872,France
2021-03-25,29500.987902015586,15605.053299318555,43851.63628695866,France
2021-03-26,31022.228467367608,17820.056954986587,44665.908789453,France
2021-03-27,32493.18136854611,18703.130596445848,46895.39622815908,France
2021-03-28,34023.25243101793,18519.589061203133,47392.764865042736,France
2021-03-29,35774.1646635095,21051.456013634404,50621.19557690184,France
2021-03-30,37171.600085955666,22307.17045626375,52448.4182928471,France
2021-03-31,38474.609070067716,24582.917170795263,53629.18619269953,France
2021-04-01,39677.94487234552,25658.38663069902,54206.142845064,France
2021-04-02,40796.649874797935,26737.085763586787,55013.88605184023,France
2021-04-03,41753.21000142223,26741.254962403345,55636.16878321532,France
2021-04-04,42672.96260419248,27602.662770219147,57871.9799082671,France
2021-04-05,43131.82271837614,28802.94616128764,57478.91539000527,France
2021-04-06,43117.98900899728,28324.500679702458,56952.026814695724,France
2021-04-07,42933.81477772547,29362.83590882716,57564.18820420681,France
2021-04-08,42593.303405189596,27582.36938241095,57405.99199594553,France
2021-04-09,42131.56208525557,26788.438968952996,56038.65845701017,France
2021-04-10,41489.97572684431,27550.566536218972,55146.27490828182,France
2021-04-11,40814.18121762586,27342.047627082433,55953.473139609734,France
2021-04-12,40299.23579539049,25839.367865497374,55476.735703027814,France
2021-04-13,39358.95830719369,25174.477663066416,53773.83048166054,France
2021-04-14,38303.843060052735,23732.902182610058,53568.88466036346,France
2021-04-15,37158.31863181611,23767.360667938206,52646.78759110597,France
2021-04-16,35966.136951515306,22354.968604351132,49649.76250766155,France
2021-04-17,34676.85125105471,20142.448774819015,49761.054668055236,France
2021-04-18,33439.926327274545,19905.388541039105,48772.3840451175,France
2021-04-19,32451.797390180785,18362.938904215785,46806.243483031154,France
2021-04-20,31135.764412592554,16669.54172749273,45377.32683190461,France
2021-04-21,29798.66009268259,14743.728113651166,43581.05572233864,France
2021-04-22,28463.18316146618,14551.83732515703,43165.99153465026,France
2021-04-23,27169.535799822184,13412.592039517409,40825.59796144384,France
2021-04-24,25863.506148018318,10732.090496328226,39059.58766221222,France
2021-04-25,24686.994365437447,10363.048428567974,38107.738812895725,France
2021-04-26,23827.213811534373,10973.459429822293,38349.29687986966,France
2021-04-27,22707.356344834323,7998.6616068480735,37181.466231178114,France
2021-04-28,21622.193531585675,6846.594484475441,35955.99152049485,France
2021-04-29,20585.621555038266,6733.561227927232,34041.8936086688,France
2021-04-30,19628.640212059774,5844.80988911841,34375.72693263506,France
2021-05-01,18689.088996657065,3959.534402232727,33783.02461057151,France
2021-05-02,17898.594801528343,3633.540769397373,31897.777350368102,France
2021-05-03,17433.880482584154,3108.002120552125,30042.242613805203,France
2021-05-04,16718.12893179764,2325.278491728392,30113.316729116108,France
2021-05-05,16035.41271511873,2311.352301106062,30118.40857693513,France
2021-05-06,15393.318529598924,2197.67226063257,29490.96229042091,France
2021-05-07,14817.11449272743,1135.0066297984724,28873.695906105615,France
2021-05-08,14240.971651943333,215.84876159918758,28659.62243480559,France
2021-05-09,13791.156822032655,0.0,28109.85691247465,France
2021-05-10,13639.270070281964,0.0,27929.935324470738,France
2021-05-11,13214.133221177039,0.0,27498.90004095972,France
2021-05-12,12455.638990619547,0.0,26570.501086315588,France
2021-05-13,11730.323726391112,0.0,27225.95255258278,France
2021-05-14,11060.369959644779,0.0,24874.160874738234,France
2021-05-15,10385.476960685754,0.0,25327.64561964291,France
2021-05-16,9816.889593065884,0.0,24290.450781734628,France
2021-05-17,9490.159697153758,0.0,23090.32747961215,France
2021-05-18,8927.270528227522,0.0,22539.623831100525,France
2021-05-19,8370.038956935037,0.0,22218.28782543311,France
2021-05-20,7826.846527774331,0.0,22209.27474671528,France
2021-05-21,7318.226441244531,0.0,22621.793628013824,France
2021-05-22,6799.893250004056,0.0,21323.223104617275,France
2021-05-23,6360.873744482534,0.0,20295.93657694406,France
2021-05-24,6104.982495114422,0.0,20417.04536503179,France
2021-05-25,5669.394578918818,0.0,20474.01044036075,France
2021-05-26,5242.3855001923885,0.0,19292.238344081496,France
2021-05-27,4832.253001246614,0.0,20094.34260596448,France
2021-05-28,4455.423600005939,0.0,18971.621614077092,France
2021-05-29,4080.928013855624,0.0,17811.908144832905,France
2021-05-30,3772.6547225908985,0.0,18563.79181678523,France
2021-05-31,3599.547724898255,0.0,17350.500815713138,France
2021-06-01,3310.6267304941407,0.0,17403.693671258894,France
2021-06-02,3037.0595804307604,0.0,16568.933938099704,France
2021-06-03,2783.270161086408,0.0,17768.64968653011,France
2021-06-04,2557.565571514683,0.0,16931.001184885878,France
2021-06-05,2338.069089770423,0.0,17501.707717550184,France
2021-06-06,2159.123538048136,0.0,16624.97232385012,France
2021-06-07,2050.2575153535695,0.0,16993.751696907144,France
2021-06-08,1867.7212745617946,0.0,16316.068219052382,France
2021-06-09,1680.9834136466743,0.0,16391.852489219233,France
2021-06-10,1486.1404191347217,0.0,15604.151332414544,France
2021-06-11,1279.202453809714,0.0,15354.901718657664,France
2021-06-12,1043.6415027295445,0.0,15975.325615550655,France
2021-06-13,781.1175179905921,0.0,14487.705039651788,France
2021-06-14,479.3957602811879,0.0,14209.802153067434,France
2021-06-15,100.58376508353844,0.0,14738.112808642954,France
2021-06-16,0.0,0.0,14086.755318919279,France
2021-06-17,0.0,0.0,13885.191079433174,France
2021-06-18,0.0,0.0,13833.312259467391,France
2021-06-19,65.74387208033957,0.0,14546.277979061333,France
2021-06-20,259.59511275920147,0.0,14295.806660641101,France
2021-06-21,492.85464164687687,0.0,14247.858637604133,France
2021-06-22,759.1533504454018,0.0,14844.794878590052,France
2021-06-23,1063.6733213336126,0.0,14911.757986389157,France
2021-06-24,1408.3391531630386,0.0,16533.54524023343,France
2021-06-25,1795.763773647715,0.0,15937.560535653944,France
2021-06-26,2223.323676172241,0.0,17615.644497554003,France
2021-06-27,2698.80211680745,0.0,16875.171589689304,France
2021-06-28,3237.0044957250775,0.0,17496.282480349913,France
2021-06-29,3794.177092696073,0.0,19022.17538796058,France
2021-06-30,4386.551460622256,0.0,19299.98385681948,France
2021-07-01,5011.055121318545,0.0,19039.08949912047,France
2021-07-02,5666.06484395359,0.0,19584.820997525898,France
2021-07-03,6339.369429446667,0.0,20324.693870338757,France
2021-07-04,7040.182184372738,0.0,21466.70262555738,France
2021-07-05,7787.550550007718,0.0,22972.492289773545,France
2021-07-06,8499.4584131225,0.0,23207.362460839217,France
2021-07-07,9203.248100311874,0.0,22613.44644083706,France
2021-07-08,9891.91042482621,0.0,23193.651516430666,France
2021-07-09,10561.679402156455,0.0,24413.06560561582,France
2021-07-10,11193.888020733535,0.0,25146.490510657808,France
2021-07-11,11803.325187195156,0.0,26310.146109301088,France
2021-07-12,12418.383744724753,0.0,26918.44832218367,France
2021-07-13,12924.759609453367,0.0,26356.04423861781,France
2021-07-14,13367.634891807938,0.0,28432.949538054658,France
2021-07-15,13743.403272273483,78.48724722059112,29085.394930437993,France
2021-07-16,14053.937736822894,0.0,28016.230533007765,France
2021-07-17,14282.150586374659,567.718050691303,28451.88162702551,France
2021-07-18,14456.490654144667,0.0,28160.624841338642,France
2021-07-19,14622.615625240007,275.1073245749311,29884.801134151476,France
2021-07-20,14641.470113230924,0.0,28548.85019534192,France
2021-07-21,14583.014666425452,0.0,29256.60406986559,France
2021-07-22,14453.180467820323,201.2837699076952,28789.09307268967,France
2021-07-23,14264.619862469857,0.0,28692.94636698127,France
2021-07-24,14449.04795471424,703.2145831128963,28562.52057891057,France
2021-07-25,14566.137798582036,76.79035868622567,27977.119783514965,France
2021-07-26,14686.915771195941,0.0,29037.119468057463,France
2021-07-27,14634.345568571078,667.4406036855305,29022.293347800627,France
2021-07-28,14507.635358133219,606.8724235377482,28932.14461086749,France
2021-07-29,14321.491480477896,0.0,27947.835599999442,France
2021-07-30,14099.465476997651,0.0,28592.51488044707,France
2021-07-31,13829.395576767702,352.19770046550747,28502.565331746373,France
2021-08-01,13579.097247370206,0.0,27873.076024865517,France
2021-08-02,13446.339326273048,0.0,28189.0603902305,France
2021-08-03,13187.707254529805,0.0,27428.662190700757,France
2021-08-04,12937.268868143336,0.0,27191.246374781073,France
2021-08-05,12708.954411592551,0.0,26950.315428966314,France
2021-08-06,12525.378192511424,0.0,26810.085629424142,France
2021-08-07,12360.21028338305,0.0,26774.07590022065,France
2021-08-08,12288.495180502263,0.0,25918.409017395294,France
2021-08-09,12419.205922029274,0.0,26743.50601681313,France
2021-08-10,12428.062488680258,0.0,26961.680102970244,France
2021-08-11,12471.012219736967,0.0,27193.99272878241,France
2021-08-12,12550.149626164286,0.0,26968.566031819693,France
2021-08-13,12678.369960262598,0.0,27639.349708864287,France
2021-08-14,12808.960110748321,0.0,26861.0284584831,France
2021-08-15,13020.75594036774,0.0,27518.665465828868,France
2021-08-16,13433.39882582944,0.0,27393.06963621518,France
2021-08-17,13644.142457513626,0.0,26702.701565663123,France
2021-08-18,13836.087707256862,0.0,27389.701317771243,France
2021-08-19,14007.489442388523,0.0,27773.113294989667,France
2021-08-20,14172.000366832435,69.74536317142973,27999.306644984208,France
2021-08-21,14275.157324293104,20.51405972843564,28393.46886892881,France
2021-08-22,14413.980838951667,398.764936239807,29232.23750335902,France
2021-08-23,14734.476842106242,465.229302073835,29062.003564719234,France
2021-08-24,14771.927933098783,272.4736465146151,28147.44167924515,France
2021-08-25,14753.347812946993,1055.4244780502336,29068.30951275928,France
2021-08-26,14689.62622632072,0.0,28949.039751870383,France
2021-08-27,14610.817843555627,0.0,28972.727380152977,France
2021-08-28,14469.000114328437,641.32494229172,28475.850306525448,France
2021-08-29,13766.965293961804,0.0,28588.693592051215,France
2021-08-30,13320.687253766237,0.0,27791.494970361116,France
2021-08-31,12644.702154993247,0.0,26234.31095520533,France
2021-09-01,12000.551088840994,0.0,26245.904540627176,France
2021-09-02,11406.323365107837,0.0,26361.550140028456,France
2021-09-03,10891.652436600787,0.0,25220.597493814483,France
2021-09-04,10414.051036203948,0.0,24543.869526016242,France
2021-09-05,10074.141062517881,0.0,25201.851068557622,France
2021-09-06,9991.366273124426,0.0,25613.95257159076,France
2021-09-07,9760.064205483244,0.0,24056.60324377065,France
2021-09-08,9584.395435635322,0.0,23279.950554240346,France
2021-09-09,9467.783067237304,0.0,23346.13151946461,France
2021-09-10,9422.009311591803,0.0,23313.30302948995,France
2021-09-11,9401.361791234109,0.0,23686.9511483688,France
2021-09-12,9473.218733614098,0.0,23545.05905419243,France
2021-09-13,9717.378833687842,0.0,23938.07568241917,France
2021-09-14,9808.817980016547,0.0,24739.311591367335,France
2021-09-15,9898.065531897279,0.0,23202.292489341435,France
2021-09-16,9980.26488165931,0.0,24251.95328763675,France
2021-09-17,10058.01625919816,0.0,24727.614262929164,France
2021-09-18,10092.916056120497,0.0,23601.539337538255,France
2021-09-19,10131.032846395998,0.0,24207.19839700801,France
2021-09-20,10225.36212276032,0.0,23915.518904949822,France
2021-09-21,10144.766698777948,0.0,24508.61034119221,France
2021-09-22,9999.308796320285,0.0,24584.82070695749,France
2021-09-23,9788.468253317065,0.0,23819.549198783534,France
2021-09-24,9517.312240200506,0.0,24871.892497028417,France
2021-09-25,9165.066651201947,0.0,24724.454297278284,France
2021-09-26,8765.192025720557,0.0,22832.649135689895,France
2021-09-27,8350.750964311359,0.0,22828.78503848644,France
2021-09-28,7789.404210341187,0.0,21733.898324830963,France
2021-09-29,7153.656820343524,0.0,21624.518697629712,France
2021-09-30,6448.277204462844,0.0,19718.891656721506,France
2021-10-01,5679.917172526765,0.0,19676.371909034293,France
2021-10-02,4842.911243780779,0.0,19428.594085688408,France
2021-10-03,3954.210175419963,0.0,18199.765466222103,France
2021-10-04,3021.9676927719497,0.0,16128.510443277552,France
2021-10-05,3294.185234729437,0.0,18612.9693171825,France
2021-10-06,3571.6856942513677,0.0,18133.427779395173,France
2021-10-07,3854.609683742664,0.0,18242.768493419215,France
2021-10-08,4144.72015356734,0.0,18950.740264247248,France
2021-10-09,4436.470507944183,0.0,19052.458681176235,France
2021-10-10,4740.399193069122,0.0,18262.682549710124,France
2021-10-11,5073.434325112934,0.0,18926.769549765224,France
2021-10-12,5382.422610957993,0.0,19987.389470423088,France
2021-10-13,5691.440096714082,0.0,19611.02387081801,France
2021-10-14,6000.145207289655,0.0,19867.287417745676,France
2021-10-15,6310.156399266343,0.0,20839.30292561844,France
2021-10-16,6613.004521192882,0.0,20003.675963465535,France
2021-10-17,6921.718559646185,0.0,21530.58065454344,France
2021-10-18,7256.977078880731,0.0,21482.896167665363,France
2021-10-19,7547.839661867934,0.0,21113.666804210956,France
2021-10-20,7825.2287195367635,0.0,23333.32196056525,France
2021-10-21,8087.901813720208,0.0,23534.066893286843,France
2021-10-22,8337.303562304216,0.0,22617.484830435867,France
2021-10-23,8562.466370218648,0.0,22518.943088597272,France
2021-10-24,8779.837401245437,0.0,23644.564673935376,France
2021-10-25,9015.3097753898,0.0,23591.84372450063,France
2021-10-26,9182.169787629922,0.0,23197.770123149505,France
2021-10-27,9320.74139221729,0.0,23255.8359640131,France
2021-10-28,9431.946536556747,0.0,23455.978021817813,France
2021-10-29,9520.576703145483,0.0,24420.861553819617,France
2021-10-30,9577.064435514321,0.0,24057.908205847973,France
2021-10-31,9625.452245680131,0.0,24616.688684051212,France
2021-11-01,9701.18466870847,0.0,24553.853100112705,France
2021-11-02,9706.135675248805,0.0,24308.36684936482,France
2021-11-03,9694.267248795311,0.0,24812.061471328063,France
2021-11-04,9672.6205007889,0.0,24066.260490454944,France
2021-11-05,9652.845868304572,0.0,23748.936676818106,France
2021-11-06,9629.686002515911,0.0,23439.175024567812,France
2021-11-07,9636.934269955631,0.0,24337.423948124848,France
2021-11-08,9720.84802166008,0.0,23643.277331693185,France
2021-11-09,9772.134746535476,0.0,24014.503752881003,France
2021-11-10,9888.616924458775,0.0,24848.735087380286,France
2021-11-11,10049.963815953186,0.0,23542.077113896874,France
2021-11-12,10271.982031063404,0.0,24274.577046480063,France
2021-11-13,10549.691436951756,0.0,24820.351159425416,France
2021-11-14,10921.952204142799,0.0,25332.192599393227,France
2021-11-15,11440.616019504361,0.0,24978.530870976334,France
2021-11-16,11975.924718182978,0.0,27035.17037805612,France
2021-11-17,12600.33431217261,0.0,26331.970193480487,France
2021-11-18,13320.373796003647,0.0,27843.056286042123,France
2021-11-19,14145.869827935596,0.0,29353.516216111373,France
2021-11-20,15061.311244962932,1124.8585227767514,28417.108723625763,France
2021-11-21,16100.113798593202,2057.8088849795126,30319.86773993781,France
2021-11-22,17309.043390146886,3515.6791851359853,31987.04931863952,France
2021-11-23,18527.172672907185,3082.5160084312324,32517.491076874096,France
2021-11-24,19823.72363079627,5027.597725094185,34032.1208998985,France
2021-11-25,21192.360486961854,7273.2953923316745,35572.9969674459,France
2021-11-26,22630.51624446646,8955.723911632605,37354.81086485237,France
2021-11-27,24107.434823011798,9819.466521333376,38103.209346008276,France
2021-11-28,25648.29650947243,10781.64578343316,41513.270984181385,France
2021-11-29,27294.093648045473,11900.295556402914,42858.36071437172,France
2021-11-30,28854.275871047674,14904.604455583549,43688.06786580985,France
2021-12-01,30398.6860934345,16285.813615612684,44347.97572223256,France
2021-12-02,31914.301961638183,17671.771425760668,45582.52799597439,France
2021-12-03,33394.61519590691,20097.158596107074,48282.19449134272,France
2021-12-04,34804.237442496895,20561.72339038726,49308.166308363376,France
2021-12-05,36172.70814335777,22189.320035270455,50453.04308292122,France
2021-12-06,37549.582315035936,24433.460830231073,51440.735341497195,France
2021-12-07,38730.46614495866,24595.432891137494,52218.332020087306,France
2021-12-08,39802.69620911932,25647.03683435267,54380.31679453212,France
2021-12-09,40764.134986510966,26797.274787768747,55533.0257288807,France
2021-12-10,41622.17340740323,26977.411707248237,55416.708526606315,France
2021-12-11,42354.446163415974,29636.49054624602,57565.48605181267,France
2021-12-12,43011.85457588976,29661.646462832163,56243.5297079328,France
2021-12-13,43668.39812342258,29342.577073489087,57977.88026572574,France
2021-12-14,44120.143806871354,29346.648446483083,59468.81043625895,France
2021-12-15,44484.21647439025,30785.527991448213,58741.26230381878,France
2021-12-16,44779.25322319424,30259.66117233934,58744.289477075305,France
2021-12-17,50005.427450385694,36207.946002570796,63821.01663988293,France
2021-12-18,55111.935170820856,39310.29851221755,69837.50104953046,France
2021-12-19,60183.32418135161,45538.706890809735,75439.8718578623,France
2021-12-20,65367.24776233211,51344.77186403056,79410.96036872859,France
2021-12-21,70383.21958882027,55313.38045556458,84021.01493606478,France
2021-12-22,75430.4262208794,61966.68477107734,90225.20889219338,France
2021-12-23,80571.2245350851,66803.29784377314,94929.17701838294,France
2021-12-24,85889.84555465066,71145.85135308793,100243.31130102824,France
2021-12-25,91404.84059870194,78139.52159131053,105471.40278017406,France
2021-12-26,97292.56223836452,84064.60848199834,110504.54846744145,France
2021-12-27,103796.81868891744,90690.20268905676,118738.38080495031,France
2021-12-28,110466.94312834775,96760.0619114196,125321.69342691384,France
2021-12-29,117606.70355142823,102652.71045299688,133148.0936059118,France
2021-12-30,125274.87797957206,110276.19438569936,138970.17426115205,France
2021-12-31,133542.14887690186,119712.8717386781,148802.7445398461,France
2022-01-01,142366.54684108702,128713.58037137773,157114.80239794575,France
2022-01-02,151913.2969103834,136896.98025286602,166675.17230264883,France
2022-01-03,162415.90549256213,147915.56241808456,176375.18953063112,France
2022-01-04,173146.59526988651,158710.0070614309,188306.9112742441,France
2022-01-05,184409.44760682617,170389.53396149687,198764.28795101936,France
2022-01-06,196161.18440186666,182104.9373925254,210038.768055098,France
2022-01-07,208369.28435339115,193836.3693341269,223060.7087007399,France
2022-01-08,220853.26834055394,206462.13373748335,234388.64751718982,France
2022-01-09,233703.48302000435,219695.12391553412,248057.89220667921,France
2022-01-10,247095.84189704029,234418.92259812634,261242.6517263323,France
2022-01-11,259996.42829638172,245925.36143370686,273701.39373676694,France
2022-01-12,272700.1963126281,258568.33381058372,286895.07546611776,France
2022-01-13,285072.76464043104,271026.8555999808,299589.67113982764,France
2022-01-14,297010.00980316475,283151.91298191634,312105.4687164831,France
2022-01-15,308244.8841039583,294874.77355158736,322640.2008435471,France
2022-01-16,318864.2652225449,304301.7260589403,334404.73652457196,France
2022-01-17,329075.93614844873,314866.7488202972,343993.2443849275,France
2022-01-18,337645.4308057547,323378.6313772332,351834.0997337868,France
2022-01-19,344977.9066476431,330879.0747003689,359153.41156420857,France
2022-01-20,350978.1641716748,336432.3423900303,365230.6592119752,France
2022-01-21,355608.6052300162,341843.88031879836,370403.28406136803,France
2022-01-22,358658.1909845211,345062.6556162944,371965.4989201628,France
2022-01-23,360353.9689140518,347244.42855429364,374444.1227501152,France
2022-01-24,361076.6119886749,346616.51838173805,375452.4661512505,France
2022-01-25,359526.02664276,344494.3858061865,374096.15412360016,France
2022-01-26,356343.0131430366,341647.49347907986,370622.83496879885,France
2022-01-27,351584.35885735566,337106.4335929569,366137.46072273294,France
2022-01-28,345376.3257844342,332457.87141278904,359659.6372579678,France
2022-01-29,337643.3845225944,322830.41342741705,351602.57512917207,France
2022-01-30,328812.2042348812,314530.83097147907,343760.43450849684,France
2022-01-31,319474.5218272457,305137.148291199,334176.59816056496,France
2022-02-01,308280.52259071247,294352.061355562,323207.19458201743,France
2022-02-02,296099.9529349171,282881.6606450302,309444.5394151907,France
2022-02-03,283112.53987381555,269537.2928927132,296474.2584962047,France
2022-02-04,269557.8346112349,254801.80562130408,283489.8414424222,France
2022-02-05,255425.06196852948,240186.08234856316,268941.7506602531,France
2022-02-06,241251.57857693944,228097.11732501173,255094.85346512255,France
2022-02-07,227735.29827207036,212664.44256145303,241021.61380272673,France
2022-02-08,213358.6176307588,199769.00426136606,226968.66956858197,France
2022-02-09,199092.02492906182,184694.560276561,213404.94753721054,France
2022-02-10,185103.11497638535,170359.22709529483,199502.8278977457,France
2022-02-11,171606.19163665868,158263.19679965102,186400.86965544196,France
2022-02-12,158516.67478013955,143264.13683949262,171926.91036001395,France
2022-02-13,146347.41309726372,131963.75499869522,161206.43587424068,France
